Actor1CountryCode,Actor2CountryCode,Actor2Type1Code,Actor2Type2Code,AvgTone,MonthYear,NumSources,SOURCEURL
GBR,USA,GOV,,-3.59294306686174,202003,2,https://www.news-leader.com/story/news/politics/2020/03/11/trump-address-nation-over-u-s-response-coronavirus-pandemic/5022464002/
GBR,GBR,GOV,HLH,-5.09259259259259,202003,1,https://www.masala.com/coronavirus-outbreak-update-queen-elizabeths-health-a-growing-concern-322817.html
GBR,GBR,GOV,,-5.09259259259259,202003,1,https://www.masala.com/coronavirus-outbreak-update-queen-elizabeths-health-a-growing-concern-322817.html
GBR,GBR,GOV,,-2.7992277992278,202003,1,https://www.manchestereveningnews.co.uk/news/uk-news/live-cobra-meeting-coronavirus-government-17911199
GBR,GBR,GOV,,-2.7992277992278,202003,1,https://www.manchestereveningnews.co.uk/news/uk-news/live-cobra-meeting-coronavirus-government-17911199
USA,USA,GOV,,-5.84415584415585,202003,1,https://people.com/pets/hungry-monkeys-fight-for-banana-tourism-drop-coronavirus/
USA,USA,OPP,,-5.42857142857143,202003,1,https://www.middleeastmonitor.com/20200312-pompeo-calls-for-iran-to-release-us-prisoners-over-coronavirus-concerns/
USA,USA,GOV,,-7.15372907153729,202003,1,https://www.statesman.com/news/20200312/politifacts-guide-to-avoiding-misinformation-during-coronavirus-pandemic
USA,USA,GOV,,-2.63157894736843,202003,1,https://heavy.com/news/2020/03/coronavirus-travel-ban-europe/
ITA,USA,GOV,,-5.97014925373134,202003,1,https://agmetalminer.com/2020/03/11/in-reaction-to-coronavirus-u-s-suspends-travel-with-europe-but-not-the-u-k/
CHN,USA,GOV,,-7.11382113821138,202003,1,https://www.presstv.com/Detail/2020/03/12/620721/China-coronavirus-outbreak-US-military-Wuhan-WHO
CHN,USA,MIL,,-8.41584158415841,202003,1,https://nypost.com/2020/03/12/chinese-official-blames-coronavirus-outbreak-on-us-military/
USA,CHN,GOV,,-6.67976424361493,202003,1,https://thefederalist.com/2020/03/12/biden-calls-trump-racist-for-stating-the-fact-that-wuhan-virus-began-in-china/
USA,USA,GOV,,-8.24044398913526,202003,2,https://www.foxnews.com/opinion/partisan-democrats-trumps-response-coronavirus-liz-peek
CHN,CHN,GOV,,-5.0909090909091,202003,1,https://www.breitbart.com/national-security/2020/03/12/chinas-attempt-return-coronavirus-origin-province-normalcy-fails/
CHN,CHN,GOV,MED,-6.38297872340426,202003,1,http://noisyroom.net/blog/2020/03/12/china-says-immoral-of-us-officials-to-blame-china-for-virus/
CHN,CHN,GOV,,-6.38297872340426,202003,1,http://noisyroom.net/blog/2020/03/12/china-says-immoral-of-us-officials-to-blame-china-for-virus/
ITA,USA,GOV,,-5.2199850857569,202003,1,https://www.news.com.au/lifestyle/health/health-problems/european-union-leaders-hit-back-at-president-trumps-unilateral-coronavirus-travel-ban/news-story/3808f06b2ec36df10285d3bcf7e24126
ITA,USA,GOV,,-5.44435548438751,202003,1,https://www.cairnspost.com.au/european-union-leaders-hit-back-at-president-trumps-unilateral-coronavirus-travel-ban/news-story/3808f06b2ec36df10285d3bcf7e24126?nk=acd56071ecf83eea5619317fdba98542-1584047009
IRN,IRN,GOV,BUS,-1.5625,202003,1,https://eaworldview.com/2020/03/iran-coronavirus-vice-president-ministers-positive/
IRN,IRN,OPP,,-8.47107438016533,202003,1,http://jordantimes.com/news/region/iran-announces-63-new-virus-deaths-taking-total-354
USA,USA,GOV,,-4.56217807211185,202003,2,https://www.freep.com/story/news/politics/2020/03/11/trump-address-nation-over-u-s-response-coronavirus-pandemic/5022464002/
USA,USA,OPP,,-5.42857142857143,202003,1,https://www.middleeastmonitor.com/20200312-pompeo-calls-for-iran-to-release-us-prisoners-over-coronavirus-concerns/
IRN,IRN,COP,,-7.24150216325006,202003,2,https://www.theepochtimes.com/hub-of-iranian-revolution-becomes-epicenter-amid-coronavirus-outbreak-experts-explain-political-implications_3263714.html
USA,ITA,GOV,,-5.2199850857569,202003,1,https://www.news.com.au/lifestyle/health/health-problems/european-union-leaders-hit-back-at-president-trumps-unilateral-coronavirus-travel-ban/news-story/3808f06b2ec36df10285d3bcf7e24126
USA,ITA,GOV,,-5.44435548438751,202003,1,https://www.cairnspost.com.au/european-union-leaders-hit-back-at-president-trumps-unilateral-coronavirus-travel-ban/news-story/3808f06b2ec36df10285d3bcf7e24126?nk=acd56071ecf83eea5619317fdba98542-1584047009
GBR,GBR,GOV,,-2.23880597014925,202003,1,https://www.reuters.com/article/us-health-coronavirus-britain-airlines/uk-sees-no-need-for-its-own-u-s-style-travel-ban-finance-minister-sunak-idUSKBN20Z0YF
GBR,GBR,GOV,HLH,-4.8780487804878,202003,1,https://www.irishmirror.ie/news/world-news/uk-steps-up-coronavirus-fight-21682309
GBR,GBR,GOV,HLH,-7.11354309165527,202003,1,https://www.pressandjournal.co.uk/fp/news/politics/uk-politics/2070583/coronavirus-boris-johnson-warns-many-more-families-will-lose-loved-ones-to-outbreak/
USA,USA,GOV,,-4.21393841166937,202003,1,https://www.breitbart.com/entertainment/2020/03/11/hollywood-trashes-trump-after-coronavirus-oval-office-address-dumbest-sack-of-sht-lethally-destructive-narcissist/
USA,USA,GOV,,-3.86740331491712,202003,1,http://www.courant.com/coronavirus/hc-news-coronavirus-testing-hospitals-labs-20200312-il35c6rtwbeqjcmdy3gldc5pte-story.html
USA,USA,GOV,,-3.86740331491712,202003,1,http://www.courant.com/coronavirus/hc-news-coronavirus-testing-hospitals-labs-20200312-il35c6rtwbeqjcmdy3gldc5pte-story.html
USA,USA,GOV,,-0.371609272299658,202003,5,https://krdo.com/news/politics/2020/03/11/dc-mayor-declares-state-of-emergency-due-to-coronavirus/
USA,USA,GOV,,-1.9455252918288,202003,1,https://www.dailymail.co.uk/news/article-8105257/Mike-Pence-admits-irresponsible-rhetoric-coronavirus.html
USA,USA,GOV,,-3.6298453425807,202003,89,https://www.5newsonline.com/article/news/nation-world/president-trump-to-deliver-oval-office-address-on-coronavirus-response/527-c39680c3-4ae0-4c77-a81f-fdc28d158b74
USA,USA,GOV,,-2.71838595009327,202003,2,http://www.techtimes.com/articles/247959/20200311/will-silicon-valley-help-white-house-eradicate-coronavirus-several-tech-companies-lended-a-hand-to-end-the-pandemic.htm
USA,USA,GOV,,-0.446668304981385,202003,2,http://www.therepublic.com/2020/03/12/3_confirmed_cases_of_coronavirus_in_johnson_county/
USA,USA,GOV,,-6.34146341463415,202003,1,https://www.newshub.co.nz/home/world/2020/03/coronavirus-united-states-considering-banning-european-travellers-entering-country.html
USA,USA,GOV,HLH,-1.20062718233731,202003,3,https://www.mediaite.com/news/brazilian-government-official-pictured-next-to-trump-last-weekend-has-tested-positive-for-coronavirus/
USA,USA,GOV,,-1.20062718233731,202003,3,https://www.mediaite.com/news/brazilian-government-official-pictured-next-to-trump-last-weekend-has-tested-positive-for-coronavirus/
USA,USA,GOV,,-2.43902439024391,202003,1,https://www.washingtonpost.com/powerpost/republican-leaders-dismiss-house-coronavirus-relief-bill-leaving-action-uncertain/2020/03/12/ff585b4e-6467-11ea-b3fc-7841686c5c57_story.html
USA,USA,GOV,,-1.92227349904706,202003,5,https://www.ksl.com/article/46729314/biden-sanders-press-contrast-with-trump-in-virus-speeches
USA,USA,GOV,,-2.28013029315961,202003,1,https://www.masslive.com/coronavirus/2020/03/coronavirus-plan-issued-by-joe-biden-who-attacked-president-donald-trumps-handling-of-the-outbreak.html
USA,USA,GOV,,-1.37893479482856,202003,3,https://muscatinejournal.com/news/national/govt-and-politics/biden-to-press-contrast-with-trump-amid-cornoavirus-concerns/article_b257b6dd-a75f-5d62-a838-3656f735deb8.html
USA,USA,GOV,,-1.5435389569024,202003,4,https://muscatinejournal.com/news/national/govt-and-politics/biden-to-press-contrast-with-trump-amid-cornoavirus-concerns/article_b257b6dd-a75f-5d62-a838-3656f735deb8.html
USA,USA,GOV,,-1.95461230917709,202003,9,https://www.ksl.com/article/46729314/biden-sanders-press-contrast-with-trump-in-virus-speeches
USA,USA,GOV,,-1.95461230917709,202003,9,https://www.ksl.com/article/46729314/biden-sanders-press-contrast-with-trump-in-virus-speeches
USA,USA,GOV,,-1.99503582183964,202003,4,https://www.pbs.org/newshour/health/to-contrast-trump-biden-and-sanders-each-plan-speeches-on-virus
USA,USA,GOV,,-2.62344949438174,202003,9,https://www.wral.com/biden-to-press-contrast-with-trump-amid-cornoavirus-concerns/19008413/
USA,USA,GOV,,-2.13089802130898,202003,1,http://www.orlandosentinel.com/coronavirus/ct-nw-joe-biden-donald-trump-bernie-sanders-coronavirus-20200312-cf573rexjzhvrllkh73h2k6lzi-story.html
USA,USA,GOV,,-5.74270557029178,202003,2,https://www.wvlkam.com/news/biden-says-trumps-coronavirus-response-exposes-administrations-severe-shortcomings/
USA,USA,GOV,,-5.88235294117647,202003,1,http://www.kurv.com/biden-sanders-press-contrast-with-trump-in-virus-speeches/
USA,USA,GOV,,-1.87393526405452,202003,1,https://www.newsandtribune.com/cnhi_network/biden-to-press-contrast-with-trump-in-coronavirus-address/article_177855de-6482-11ea-ac17-dba9678af97b.html
USA,USA,GOV,,-6.62138503863418,202003,3,https://localnews8.com/news/politics/2020/03/12/biden-says-trumps-coronavirus-response-exposes-administrations-severe-shortcomings/
USA,USA,GOV,,-4.63768115942029,202003,18,https://www.nhregister.com/news/medical/article/Analysis-Facing-virus-outbreak-Trump-s-tactics-15124814.php
USA,USA,GOV,,-6.34146341463415,202003,1,https://www.newshub.co.nz/home/world/2020/03/coronavirus-united-states-considering-banning-european-travellers-entering-country.html
USA,USA,GOV,CRM,-1.5435389569024,202003,4,https://muscatinejournal.com/news/national/govt-and-politics/biden-to-press-contrast-with-trump-amid-cornoavirus-concerns/article_b257b6dd-a75f-5d62-a838-3656f735deb8.html
USA,USA,GOV,,-5.80937735175577,202003,35,https://www.wral.com/biden-says-trumps-coronavirus-response-exposes-administrations-severe-shortcomings/19008740/
USA,USA,GOV,,-0.32362459546926,202003,1,https://wtmj.com/wisconsins-morning-news/2020/03/12/mayor-barrett-on-wtmj-matter-of-hours-not-days-before-coronavirus-hits-milwaukee/
JPN,CHN,GOV,,-0.72463768115942,202001,1,https://asia.nikkei.com/Business/Business-trends/New-China-virus-spurs-24-hour-output-of-surgical-masks-in-Japan
CHN,CHN,GOV,,-5.0761421319797,202001,1,https://www.straitstimes.com/asia/east-asia/wuhan-virus-cases-hit-217-in-china-as-president-xi-jinping-pledges-to-curb-outbreak
CHN,CHN,GOV,,-5.43647027188349,202001,4,https://www.daily-sun.com/post/455617/Number-of-New-China-virus-cases-tripled-as-infection-spreads-to-Beijing
CHN,CHN,GOV,,-4.95221546481321,202001,1,https://www.businessinsider.com.au/china-wuhan-virus-new-year-travels-2020-1
CHN,CHN,GOV,,-6.38297872340425,202001,1,https://www.gulftoday.ae/news/2020/01/20/xi-says-new-virus-must-be-resolutely-contained
CHN,CHN,GOV,,-7.2,202001,1,http://focus-fen.net/./news/2020/01/20/443273/afp-chinas-xi-says-new-virus-must-be-resolutely-contained.html
CHN,CHN,GOV,,-4.64159123979077,202001,2,https://www.businessinsider.com/china-wuhan-virus-new-year-travels-2020-1
CHN,CHN,GOV,,-4.97925311203319,202001,1,https://www.standardmedia.co.ke/health/article/2001358411/sarah-serem-kenyans-to-stay-in-china-despite-deadly-virus-outbreak
CHN,CHN,GOV,,-2.5,202001,1,https://www.cbc.ca/news/world/who-impressed-chinese-response-coronavirus-1.5444507
CHN,CHN,GOV,,-2.58780036968577,202001,1,https://www.msn.com/en-xl/news/other/virus-alert-biz-sector-watching-economic-impact/ar-BBZwMgQ
CHN,CHN,GOV,,-2.58780036968577,202002,1,http://www.dailynews.lk/2020/02/01/local/210185/virus-alert-biz-sector-watching-economic-impact
CHN,USA,GOV,,-4.71014492753623,202002,1,https://www.wzzm13.com/article/news/west-michigan-family-trying-to-get-son-and-pets-out-of-china-after-coronavirus-scare/69-1153a4d1-f308-4b1e-b90f-8e4d0cdb9235
CHN,CHN,GOV,HLH,-1.50753768844221,202002,1,https://www.jpost.com/HEALTH-SCIENCE/Netanyahu-No-room-for-bureaucracy-when-it-comes-to-treating-coronavirus-616229
GBR,CHN,GOV,,-2.86343612334802,202001,1,https://www.breitbart.com/europe/2020/01/30/coronavirus-uk-foreign-office-tells-brits-in-china-to-get-out-while-they-still-can/
GBR,CHN,GOV,,-2.86343612334802,202001,1,https://www.breitbart.com/europe/2020/01/30/coronavirus-uk-foreign-office-tells-brits-in-china-to-get-out-while-they-still-can/
CHN,CHN,GOV,,-2.7689030883919,202001,1,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-01-30-20-intl-hnk/
CHN,CHN,GOV,,0,202001,1,https://www.newsweek.com/donald-trump-china-coronavirus-trade-1485018
CHN,CHN,GOV,,-6.34880484064943,202001,3,https://www.thestar.com.my/news/regional/2020/01/30/who-to-reconsider-declaring-global-emergency-as-china-virus-evacuations-begin
CHN,CHN,GOV,,-5.6,202001,1,https://www.outlookindia.com/outlooktraveller/travelnews/story/70039/who-declares-new-coronavirus-as-public-health-emergency
CHN,CHN,GOV,,-8.36236933797906,202001,1,https://www.dailystar.co.uk/news/world-news/new-coronavirus-hospital-built-48-21382263
CHN,CHN,GOV,,1.73913043478261,202001,1,https://www.sott.net/article/428195-At-the-epicentre-of-the-coronavirus-outbreak-Western-medicine-meets-traditional-Chinese-remedies
CHN,CHN,GOV,,-2.69059899086832,202001,3,https://www.gainesville.com/zz/news/20200129/flight-full-of-americans-fleeing-wuhan-coronavirus-lands-in-california-passengers-will-be-quarantined
CHN,CHN,GOV,,-2.53378378378379,202001,1,https://www.thecalifornian.com/story/news/nation/2020/01/29/coronavirus-outbreak-wuhan-china-americans-flight-arrival-california/4607093002/
JPN,CHN,GOV,,-3.37954939341421,202001,1,https://asia.nikkei.com/Spotlight/Coronavirus-outbreak/Operation-Wuhan-How-US-and-Japan-planned-evacuations-of-citizens
JPN,CHN,GOV,,-3.37954939341421,202001,1,https://asia.nikkei.com/Spotlight/Coronavirus-outbreak/Operation-Wuhan-How-US-and-Japan-planned-evacuations-of-citizens
GBR,CHN,GOV,,-2.77006408631497,202001,28,https://www.dailyecho.co.uk/news/national/18198881.confirmed-coronavirus-case-highly-likely-scotland-within-days/
GBR,CHN,GOV,,-2.77006408631497,202001,28,https://www.dailyecho.co.uk/news/national/18198881.confirmed-coronavirus-case-highly-likely-scotland-within-days/
ITA,CHN,GOV,,-3.46492791851905,202002,2,https://qconline.com/news/world/quarantines-await-europeans-flown-home-amid-virus-outbreak/article_16ac0b57-476d-5467-bb4b-37d7ba052d20.html
ITA,CHN,GOV,,-3.46492791851905,202002,2,https://qconline.com/news/world/quarantines-await-europeans-flown-home-amid-virus-outbreak/article_16ac0b57-476d-5467-bb4b-37d7ba052d20.html
ITA,CHN,GOV,,-3.46492791851905,202002,2,https://qconline.com/news/world/quarantines-await-europeans-flown-home-amid-virus-outbreak/article_16ac0b57-476d-5467-bb4b-37d7ba052d20.html
CHN,CHN,GOV,,-3.42146189735615,202001,1,https://www.dailymail.co.uk/health/article-7940139/China-turned-offer-send-scientists-fight-coronavirus.html
CHN,CHN,GOV,,-3.69213980762804,202001,3,https://www.manchestereveningnews.co.uk/news/world-news/coronavirus-deaths-rise-flights-suspended-17648727
CHN,CHN,GOV,,-2.68979029964906,202001,177,https://www.azcentral.com/story/news/nation/2020/01/29/coronavirus-outbreak-wuhan-china-americans-flight-arrival-california/4607093002/
CHN,CHN,GOV,,1.73913043478261,202001,1,https://www.sott.net/article/428195-At-the-epicentre-of-the-coronavirus-outbreak-Western-medicine-meets-traditional-Chinese-remedies
CHN,CHN,GOV,,-6.29690691372198,202001,1,https://www.independent.ie/world-news/grave-concern-who-to-reconsider-declaring-global-health-emergency-as-coronavirus-deaths-rise-to-133-people-38908518.html
CHN,CHN,GOV,,-8.57142857142857,202001,1,https://www.rnz.co.nz/news/world/408507/who-worried-about-spread-of-coronavirus-outside-of-china
CHN,CHN,GOV,,-8.57142857142857,202001,1,https://www.rnz.co.nz/news/world/408507/who-worried-about-spread-of-coronavirus-outside-of-china
CHN,CHN,GOV,,-5.60550130317572,202001,2,https://www.baxterbulletin.com/story/news/nation/2020/01/29/coronavirus-outbreak-wuhan-china-americans-flight-arrival-california/4607093002/
CHN,CHN,GOV,,1.60262995685227,202001,2,https://www.msn.com/en-ie/news/other/coronavirus-irish-citizens-might-get-place-on-french-evacuation-flight-from-china/ar-BBZu6fw
CHN,CHN,GOV,,-2.63157894736842,202001,1,https://www.theguardian.com/world/2020/jan/30/wilbur-ross-coronavirus-outbreak-comment
CHN,CHN,GOV,,-5.56492411467116,202001,1,http://guyanachronicle.com/2020/01/30/coronavirus-declared-global-health-emergency-by-who
CHN,CHN,GOV,,-3.56887937187723,202001,1,https://www.newsweek.com/coronavirus-latest-timeline-events-wuhan-china-outbreak-1485062
CHN,CHN,GOV,,0,202001,2,https://www.aninews.in/news/national/general-news/china-ready-to-cooperate-with-india-on-coronavirus-outbreak-chinese-ambassador20200131225402/
CHN,USA,GOV,,-3.44815357454333,202002,3,https://www.cnn.com/asia/live-news/coronavirus-outbreak-01-31-20-intl-hnk/h_d43b2857b85b43cbda45728535611bbc
CHN,CHN,GOV,,0.284012313898845,202002,12,https://www.business-standard.com/article/news-ani/china-ready-to-cooperate-with-india-on-coronavirus-outbreak-envoy-120020100230_1.html
CHN,CHN,GOV,,0.22123893805309,202002,1,https://www.deccanchronicle.com/nation/current-affairs/010220/ready-to-cooperate-with-india-over-coronavirus-outbreak-chinese-envoy.html
CHN,CHN,GOV,,-4.271960560788,202002,3,https://www.bangkokpost.com/world/1849054/first-death-outside-china-virus-update
GBR,CHN,GOV,,-3.87978142076503,202001,1,https://www.standard.co.uk/news/world/coronavirus-cruise-ship-passengers-detained-italy-tests-a4349016.html
GBR,CHN,GOV,,-3.87978142076503,202001,1,https://www.standard.co.uk/news/world/coronavirus-cruise-ship-passengers-detained-italy-tests-a4349016.html
CHN,CHN,GOV,,-5.959741811201,202001,3,https://www.reuters.com/article/us-china-health-hubei/who-to-reconsider-declaring-global-emergency-as-china-virus-evacuations-begin-idUSKBN1ZR2VG
GBR,CHN,GOV,,-2.10526315789474,202001,1,https://www.irishtimes.com/news/world/asia-pacific/coronavirus-three-irish-people-to-be-evacuated-from-wuhan-1.4156521
USA,CHN,GOV,,-5.37239813789922,202001,3,https://bdnews24.com/world/2020/01/29/us-japan-pull-nationals-from-china-as-virus-toll-jumps
CHN,CHN,GOV,,-5.29822811223201,202001,3,https://www.beijingbulletin.com/news/263854866/who-warns-visitors-evacuated-from-china-could-spread-coronavirus
CHN,CHN,GOV,,-5.86945628861026,202001,6,https://timesofindia.indiatimes.com/world/china/xi-jinping-vows-to-beat-demon-virus/articleshow/73708968.cms
CHN,CHN,GOV,,-2.90135396518375,202001,1,https://www.mirror.co.uk/news/world-news/brit-dad-stuck-coronavirus-struck-21382864
USA,CHN,GOV,,-5.37239813789922,202001,3,https://bdnews24.com/world/2020/01/29/us-japan-pull-nationals-from-china-as-virus-toll-jumps
CHN,CHN,GOV,DEV,-2.75119617224881,202001,1,https://www.thestar.com.my/news/regional/2020/01/30/china-coronavirus-tensions-high-as-thousands-queue-in-hong-kong-desperate-for-masks-many-leaving-empty-handed
CHN,CHN,GOV,,-5.18636392361592,202001,3,http://www.chicagotribune.com/opinion/ct-nyt-china-coronavirus-outbreak-20200130-zogx4rwtvvf5ro4pknhthqvuuy-story.html
CHN,CHN,GOV,,-5.22493734154152,202001,3,https://www.sltrib.com/opinion/commentary/2020/01/31/nicholas-kristof-virus/
CHN,CHN,GOV,,-3.01075268817205,202001,1,https://saigondautu.com.vn/investment-finance/who-declares-global-health-emergency-on-coronavirus-76351.html
CHN,USA,GOV,,-3.13643491897543,202002,1,https://www.cnn.com/asia/live-news/coronavirus-outbreak-01-31-20-intl-hnk/h_d43b2857b85b43cbda45728535611bbc
CHN,USA,GOV,,-3.40599455040872,202002,1,https://www.catholicworldreport.com/2020/01/31/chinese-churches-closed-in-response-to-coronavirus/
CHN,CHN,GOV,,-3.26150238538045,202002,2,http://www.orlandosentinel.com/opinion/guest-commentary/ct-nyt-china-coronavirus-outbreak-20200130-zogx4rwtvvf5ro4pknhthqvuuy-story.html
CHN,CHN,GOV,,-4.49438202247191,202002,1,https://bismarcktribune.com/opinion/columnists/nicholas-kristof-coronavirus-spreads-and-world-pays-for-china-s/article_50c6942f-699a-5842-9051-ed4cbc694c6a.html
USA,CHN,GOV,,-5.62371611964612,202001,2,https://bdnews24.com/world/2020/01/29/us-japan-pull-nationals-from-china-as-virus-toll-jumps
CHN,CHN,GOV,,-7.97413793103449,202001,1,https://www.abc.net.au/news/2020-01-30/who-considering-coronavirus-constitutes-as-a-global-emergency/11912234
CHN,CHN,GOV,,-7.66190192765533,202001,2,https://timesofindia.indiatimes.com/world/china/xi-jinping-vows-to-beat-demon-virus/articleshow/73708968.cms
CHN,CHN,GOV,,-3.01924015975312,202001,7,https://www.foxnews.com/health/world-health-organization-consider-coronavirus-public-health-emergency
CHN,CHN,GOV,,-7.71428571428571,202001,1,https://neonnettle.com/news/10145-death-toll-spikes-as-coronavirus-spreads-to-every-region-of-china
CHN,CHN,GOV,,-4.46973459189604,202001,3,https://tribuneonlineng.com/breaking-who-declares-coronavirus-outbreak-global-health-emergency/
CHN,CHN,GOV,,-2.60756192959583,202002,1,https://www.standardmedia.co.ke/article/2001358924/china-has-done-well-in-containing-coronavirus-considering-its-huge-population
CHN,CHN,GOV,,-2.60756192959583,202002,1,https://www.standardmedia.co.ke/article/2001358924/china-has-done-well-in-containing-coronavirus-considering-its-huge-population
GBR,GBR,GOV,,-3.04182509505703,202001,1,https://www.newstalk.com/news/morning-top-5-brexit-day-coronavirus-becomes-emergency-funeral-mcginley-children-959545
CHN,CHN,GOV,,0.22123893805309,202002,1,https://www.deccanchronicle.com/nation/current-affairs/010220/ready-to-cooperate-with-india-over-coronavirus-outbreak-chinese-envoy.html
CHN,ITA,GOV,,-3.46492791851905,202002,2,https://qconline.com/news/world/quarantines-await-europeans-flown-home-amid-virus-outbreak/article_16ac0b57-476d-5467-bb4b-37d7ba052d20.html
CHN,JPN,GOV,,-3.37954939341421,202001,1,https://asia.nikkei.com/Spotlight/Coronavirus-outbreak/Operation-Wuhan-How-US-and-Japan-planned-evacuations-of-citizens
CHN,JPN,GOV,,-3.37954939341421,202001,1,https://asia.nikkei.com/Spotlight/Coronavirus-outbreak/Operation-Wuhan-How-US-and-Japan-planned-evacuations-of-citizens
CHN,CHN,GOV,,-2.37704918032787,202001,1,https://punchng.com/coronavirus-lagos-to-quarantine-chinese-returnees-who-declares-emergency
CHN,CHN,GOV,,-2.29132569558102,202001,1,https://www.ghanaweb.com/GhanaHomePage/africa/Coronavirus-Nigeria-to-quarantine-Chinese-returnees-852481
CHN,USA,GOV,,-3.22927879440258,202002,1,https://www.cnn.com/asia/live-news/coronavirus-outbreak-01-31-20-intl-hnk/h_25e35b56290dee919c3a01c7b5736c27
CHN,GBR,GOV,,-3.87978142076503,202001,1,https://www.standard.co.uk/news/world/coronavirus-cruise-ship-passengers-detained-italy-tests-a4349016.html
CHN,GBR,GOV,,-3.87978142076503,202001,1,https://www.standard.co.uk/news/world/coronavirus-cruise-ship-passengers-detained-italy-tests-a4349016.html
CHN,CHN,GOV,,-2.69059899086832,202001,3,https://www.gainesville.com/zz/news/20200129/flight-full-of-americans-fleeing-wuhan-coronavirus-lands-in-california-passengers-will-be-quarantined
CHN,CHN,GOV,,-2.53378378378379,202001,1,https://www.thecalifornian.com/story/news/nation/2020/01/29/coronavirus-outbreak-wuhan-china-americans-flight-arrival-california/4607093002/
USA,CHN,GOV,,-4.86976217440543,202001,1,https://www.thedailystar.net/frontpage/news/coronavirus-china-us-japan-pull-nationals-locked-cities-1860931
USA,USA,GOV,,-3.71352785145889,202001,1,https://www.kiiitv.com/article/news/verify/verify-fact-checking-viral-coronavirus-claims/503-8ee6e3a6-e6c4-4cc5-add6-32b3cd623416
USA,USA,GOV,,-2.39936680235188,202001,2,https://www.upi.com/Top_News/US/2020/01/30/Trump-administration-forms-coronavirus-task-force/6121580359859/
USA,CHN,GOV,,-0.36764705882352,202002,2,https://www.theepochtimes.com/white-house-us-has-reached-out-to-china-over-coronavirus-outbreak_3224625.html
CHN,CHN,GOV,,2.48864887176665,202002,2,https://frontpageafricaonline.com/news/liberia-sup-sends-solidarity-message-to-china-as-coronavirus-rages/
CHN,CHN,GOV,,0.92722965369939,202002,3,https://frontpageafricaonline.com/news/liberia-sup-sends-solidarity-message-to-china-as-coronavirus-rages/
CHN,CHN,GOV,,-0.52770448548812,202002,1,https://www.breitbart.com/politics/2020/02/26/donald-trump-appoints-mike-pence-to-oversee-coronavirus-response/
CHN,USA,GOV,,-3.92156862745098,202002,1,http://www.latinpost.com/articles/143793/20200227/coronavirus-vaccines-are-coming-trump-appoints-pence-as-lead-on-battling-the-virus.htm
ITA,CHN,GOV,,-2.40963855421687,202003,1,https://www.limaohio.com/news/400082/officials-seek-to-calm-public-as-new-us-virus-cases-reported
USA,ITA,GOV,,-5.91233435270132,202002,1,https://www.project-syndicate.org/commentary/italy-coronavirus-economic-impact-by-paola-subacchi-2020-02
USA,ITA,GOV,,-6.06109222988385,202002,2,https://www.project-syndicate.org/commentary/italy-coronavirus-economic-impact-by-paola-subacchi-2020-02
IRN,USA,GOV,,-3.20093418827745,202002,1,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-live-countries-prepare-outbreak-spreads-n1143556/ncrd1146011
USA,CHN,GOV,,-4,202003,1,https://www.risingbd.com/english/US-confirms-first-death-from-coronavirus/68443
CHN,ITA,GOV,,-2.40963855421687,202003,1,https://www.limaohio.com/news/400082/officials-seek-to-calm-public-as-new-us-virus-cases-reported
USA,ITA,GOV,,-9.49367088607595,202002,1,https://wsiltv.com/2020/02/29/man-in-u-s-dies-from-covid-19-president-says-more-cases-likely/
GBR,JPN,GOV,HLH,-5.61797752808989,202002,1,https://www.breitbart.com/europe/2020/02/28/first-british-citizen-dies-of-coronavirus-sixth-fatality-from-quarantined-ship/
JPN,JPN,GOV,,-3.34928229665072,202003,1,https://www.sbs.com.au/news/every-precaution-is-being-taken-contingency-plans-rolled-out-in-wa-after-australia-s-first-coronavirus-death-recorded
USA,USA,GOV,,-4.77326968973747,202003,1,https://olajide.tv/us-records-first-coronavirus-death/
GBR,JPN,GOV,HLH,-5.61797752808989,202002,1,https://www.breitbart.com/europe/2020/02/28/first-british-citizen-dies-of-coronavirus-sixth-fatality-from-quarantined-ship/
IRN,IRN,COP,,-4.74137931034482,202002,1,http://revolutionradio.org/2020/02/25/mapping-coronavirus-in-the-middle-east-9-countries-hit-as-alarm-raised-over-vulnerable-refugee-camps/
GBR,IRN,GOV,,-3.90625,202003,1,https://uk.reuters.com/article/uk-china-health-iran-britain/some-british-embassy-staff-in-tehran-evacuated-due-to-coronavirus-idUKKBN20O26N
CHN,CHN,GOV,,-5.23138832997988,202002,1,https://www.middleeastmonitor.com/20200227-uyghurs-starving-as-china-imposes-draconian-coronavirus-measures/
CHN,CHN,GOV,,-5.23138832997988,202002,1,https://www.middleeastmonitor.com/20200227-uyghurs-starving-as-china-imposes-draconian-coronavirus-measures/
CHN,USA,GOV,MED,-4.80961923847695,202002,1,https://qz.com/1809436/coronavirus-is-hobbling-factories-in-cambodia-vietnam-myanmar/
JPN,CHN,GOV,,-2.58620689655172,202002,1,https://www.reuters.com/article/us-china-health-japan-yang/china-and-japans-coronavirus-cooperation-helps-offset-sea-dispute-idUSKCN20M0W5
JPN,CHN,GOV,,-2.58620689655172,202002,1,https://www.reuters.com/article/us-china-health-japan-yang/china-and-japans-coronavirus-cooperation-helps-offset-sea-dispute-idUSKCN20M0W5
